tweet_id,tweets
1.68283642451161E+018,@Google @cyberpolice_up $$$Please block email id.prupa7332@gmail.com because its is fake email id and some one is rec� https://t.co/5UBXVLTzAP
1.68281369564534E+018,RT @sincerelyjimine: find my mother.$$$$$$Thank you very much.$$$$$$My email address is yleijen@gmail.com My phone number is 0031-611320797. My Kak�
1.68280385066172E+018,@ICICIBank_Care why am I getting this message from customercare@icicibank.com$$$The email is sent from my registered� https://t.co/s9bZFKAl28
1.68276834870954E+018,@AzureSupport My email id is chitresh@inteligentanalytics.in
1.68275508119457E+018,"@Payoneer Please release my refund,It is in progress yet.$$$Email Id$$$business.farhanashraf@gmail.com"
1.68274974226109E+018,@vfsglobalcare Hi as my name is himani sharma email id is sharmah0027@gmail.com contact number 6284714113. I missed� https://t.co/1x1Vm4NKfk
1.68273122879617E+018,"@LinkedInHelp Hi dear team,$$$My email id is bijalpithadia123@gmail.com $$$please help me and solve this issue.$$$Thanks in advance"
1.68271368520113E+018,RT @sincerelyjimine: find my mother.$$$$$$Thank you very much.$$$$$$My email address is yleijen@gmail.com My phone number is 0031-611320797. My Kak�
1.68271197143772E+018,RT @sincerelyjimine: find my mother.$$$$$$Thank you very much.$$$$$$My email address is yleijen@gmail.com My phone number is 0031-611320797. My Kak�
1.68270668167397E+018,"please feel free to message me on Skype or Facebook Messenger, or send me an email: mohammadtariqanees5@gmail.com$$$I� https://t.co/OfTclbk9KT"
1.68270264457248E+018,find my mother.$$$$$$Thank you very much.$$$$$$My email address is yleijen@gmail.com My phone number is 0031-611320797. My� https://t.co/kJ2YLTiz7l
1.68270170035468E+018,"@Payoneer Please release my payment which is progress Now,I am waiting it from last 8,10 hours...$$$Email Id.$$$business.farhanashraf@gmail.com"
1.68270008789647E+018,"@GMEscalations Unable to DM, my Order id: GMDCF674542 $$$Registered email is rimpu9232@gmail.com (don't want to share� https://t.co/bijVA3w09d"
1.6826949132245E+018,"@JioMart_Support hi , 7981788819 is my number , kushikushwanth4@gmail.com email id .$$$My order is not picked up yet,� https://t.co/2aHt9WdlFP"
1.68266599656026E+018,@flipkartsupport @urs_shubham1604 My email id is - das937257@gmail.com$$$And phone number is - 9749337194
1.68264732018019E+018,@ola_supports Itspvshorts@gmail.com$$$Here is my email id
1.68257512172524E+018,"@HopperSupport hi, my spouse email id is dgoel704@gmail.com . We were making a round trip booking for yyz-yyc. Full� https://t.co/ygClILkS9R"
1.68248381996897E+018,hacker add new email i.d which is�ifonyalsutif@hotmail.com�. kindly recover my account . I.d is�salarabbasi@hotmail� https://t.co/hA3CB7jEkp
1.68247015351726E+018,@flipkartsupport My email Id is vinayakpandey907@gmail.com $$$Mobile Number/Flipkart Account ID:7355450166
1.68245839190885E+018,@Lifestyle_Store I have been following up for my pickup of clothes with order 1148909427 inspite of writing to Emai� https://t.co/wm21zflHu2
1.68243684273671E+018,@WhatsApp hello sir please help me my WhatsApp no 9810969890 this number WhatsApp account back block please immedia� https://t.co/cQ5ONOr9aa
1.68242221984108E+018,@INOXMovies Hi Mrinal my phone number is +91 9833434032 and my email ID is matchcut.saurabh@gmail.com. My ticket is� https://t.co/UYEYtWena4
1.6824189246407E+018,"@boodmo_In @boodmo_In Order ID: #1686940792-7258, Email: Ayushbattar@gmail.com. I've faced constant changes in the� https://t.co/VnzUSyEfTg"
1.68241705846482E+018,@limeroadcom @LimeroadOnline $$$Email id - as5770618@gmail.com$$$Please refund my money$$$My Ishu is not resolve this pro� https://t.co/UoD85wJnx5
1.68241443089692E+018,"@TataMotors_Cars Appreciate your response. My email id is applyrajesh@hotmail.com, contact number 9910207589"
1.68238428259183E+018,@TheJupiterApp Please help me contact number 9744503499$$$Email id Fayizfayizy0@gmail.com$$$$$$My account is freezed
1.68234030393456E+018,"@facebook$$$@gurgaonpolice $$$Hello i using fb acc. thrgh email prachiassociates18@gmail.com, but frm yesterday I am no� https://t.co/m8uhVwKfKz"
1.68233261697063E+018,"@facebook @Meta Hello fb, i using my fb acc. thrgh email prachiassociates18@gmail.com, but frm yesterday I am not a� https://t.co/itMUbbXFoB"
1.68230801768829E+018,@Cashkarocom  @Cashkaro_Cares  my email id is sanjaysingh16082002@gmail.com pls see it or I'd  is 404-8515806-25523� https://t.co/ayiVvFfQKx
1.68229100192126E+018,@MediAssistIndia My corporate employee Id(Infosys alumni) is 1113384 and personal email is tarunmeht@gmail.com.
1.68226792725141E+018,"@WhatsApp Respected whatsapp team , My whatsapp no (+91-9555459611)  is permanently banned by you by mistake. If I� https://t.co/5xNlBE92Q3"
1.68226612090309E+018,@dkhos @dominos @UberEats @WSJ Hi$$$Dear Sir My Uber Account Mobile Number Is 9799611151$$$My Email ID Is chawla8856@gm� https://t.co/XnKLhWB5uw
1.68226334242413E+018,@UberINSupport My name is Devanshu Kumar$$$Registered email id dev.kmr3@gmail.com$$$Registered mobile number 9431080497
1.68226070900505E+018,"@JumiaNigeria I was provided with 30 digits refund ID for this item 1489267962, I contacted my bank through email a� https://t.co/PfKL6ccjnD"
1.68226054157683E+018,"@JumiaNigeria I was provided with 30 digits refund ID for this item 1489267962, I contacted my bank through email a� https://t.co/xmPaMa81Di"
1.68226039334593E+018,"@JumiaNigeria I was provided with 30 digits refund ID for this item 1489267962, I contacted my bank through email a� https://t.co/mStXvr4PyP"
1.6822601991077E+018,"@JumiaNigeria I was provided with 30 digits refund ID for this item 1489267962, I contacted my bank through email a� https://t.co/JRwgvalTgN"
1.68225465394437E+018,@GodrejAppliance Thanks for looking forward to the matter.$$$My complain number is- 516083$$$Phone number- 9439394394$$$E� https://t.co/OyBfwEyLjC
1.68225320724087E+018,@_PVRCinemas Hey. Unable to dm you since mine isn�t a verified account. But my email id is abby.pande@gmail.com ..� https://t.co/TzQ8WWcjYx
1.68220706238487E+018,@AirIndiaX That is not my email id. You can mail me on shaazmehmood@gmail.com
1.68216806572992E+018,@myNSFAS While you�re at it please log into your coinvest app change my number to 0763479616 and my id is 000406051� https://t.co/FQAuGW8kOA
1.68208830123753E+018,@SwiggyCares  I have placed an order from @Swiggy which I have not yet received.  My order id is 172918539236 . Whi� https://t.co/pynvErGlCc
1.68208298817005E+018,@flipkartsupport What is the status of my complaint. OD328576577414197200$$$praise712@gmail.com is the email id
1.68207111111729E+018,"@LinkedIn @LinkedInIndia @LinkedInMktg @LinkedInNews  $$$My registered email ID is jaingaurav87@gmail.com , On 18th J� https://t.co/96iPIj7GtF"
1.68205996532919E+018,"@ola_supports hi, here is the image &amp; the registered email id is: nmkashyap@rediffmail.com , my cousin ordered it v� https://t.co/J9SgFuU07w"
1.68203107122194E+018,@Swiggy @SwiggyInstamart my order not recivead but showing on delivead why tell me order id 172511456816 email team� https://t.co/copZ2dIsYf
1.68203095633993E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 email team is replying our� https://t.co/9nbBcNDZzw
1.68203091189711E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 email team is replying our� https://t.co/lPCLUmIiOx
1.68203075966902E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 email team is replying our� https://t.co/b9aszSa2Pd
1.6820307108096E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 email team is replying our� https://t.co/vxxMbr1k3t
1.6820306520432E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 email team is replying our� https://t.co/Hgi8tz5bBO
1.68203059896847E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 email team is replying our� https://t.co/PrRyVeJKB1
1.68203056548116E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 email team is replying our� https://t.co/zXNIFR5uXb
1.68203052726263E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 email team is replying our� https://t.co/Vzii7dBWQS
1.68203041225062E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 email team is replying our� https://t.co/p8E2W29bQR
1.6820303760454E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 email team is replying our� https://t.co/3t8ebBsUi8
1.68203035368135E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 email team is replying our� https://t.co/txVsN49SS2
1.68203032115452E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 email team is replying our� https://t.co/as0iKEewt6
1.68203016998342E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 swiggy support not help wit� https://t.co/BY7Jj44ai3
1.68203014344608E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 swiggy support not help wit� https://t.co/EBHpzwejmF
1.68202665114272E+018,"@IRCTCofficial I have booked Tirumala package on 27-06-2023, my transaction Id: 5200505448 , I have been calling th� https://t.co/QWfWY9SuUy"
1.68199400861935E+018,@facebook facebook Email ID: rakeshbansal123@gmail.com Mob No: 9999798100  my account is hacked and the person has� https://t.co/7eU8DZ2Vz8
1.68197337000117E+018,"@AzureSupport you can sent to me email to info@premiaware.com ?$$$i respond with my subscription ID in private, is po� https://t.co/9FnkOvi6fq"
1.68197330230116E+018,@PrasadShivankar My email id is ashish2306@hotmail.com.  phone will be easy as we can discuss some doubts
1.68197019928378E+018,The issue. My registered email Id is nchellappa@yahoo.com. Could you help on this
1.68193848051408E+018,@Etsy trying to get details on my order No. #2951468779 $$$Email id - transaction@etsy.com is not found. Apparently e� https://t.co/hNmNDo7gj3
1.68189458950511E+018,@royalsundaram My calling number is 8080877709 kindly call here $$$Email id jansbjk@yahooo.com
1.68189037596604E+018,@GoogleIndia my second YouTube channel email id akhileshkushwaha6393@gmail.com$$$Recovery my phone ? lost my gmail ac� https://t.co/hMp9Lrj4B0
1.68187080530582E+018,@BlueDart_ My email id is nishantpal7510@gmail.com$$$My phone no. Is 9818340647
1.68182630999829E+018,My email ID is nitinjain62@yahoo.com
1.68172529306349E+018,@travisk Dear Sir My Uber Account Rajister Mobile No. Is 9799611151$$$My Email ID chawla8856@gmail.com$$$My Car No. $$$1.� https://t.co/sJrrPUUyc9
1.68172213950472E+018,@UberINSupport My Uber Rajister Mobile Number Is 9799611151$$$And Email ID chawla8856@gmail.com$$$Please Unblock My Uber Account ?????
1.68166643608154E+018,@jswsteel My phone number is 7044125642$$$Email id amitprosad100@gmail.com
1.68162757559937E+018,@geegpay_hq My account archlabs0@gmail.com keeps saying unverified even after receiving email from you saying that� https://t.co/0BGpaMhW0m
1.68155758528629E+018,@CASHeApp can you please respond. I have not received my loan even though it�s approved . Registered email Id is trishulks23@gmail.com
1.68155598972255E+018,"@GodrejAppliance I have call no B2605282038,my mobile no is 8796937388,email id dabrebonny@gmail.com"
1.68153627783191E+018,@abrashamjavaid @Huzefa_habib911 Hii$$$Can you please share it with me too ?$$$Here is my email Id - draanchal74@gmail.com
1.68151768267434E+018,"@IT_Kabootar @Razorpay Hey, I am interested In product manager role.$$$This is my email id agarwalsomi21@gmail.com$$$We� https://t.co/bnbUJ9Pl5v"
1.68150671844067E+018,@Swiggy @zomato my order not recivead but showing on delivead why tell me order id 172511456816 swiggy support not� https://t.co/0lEKWvC0v6
1.6815066857671E+018,@Swiggy @Escapeplace__ my order not recivead but showing on delivead why tell me order id 172511456816 swiggy suppo� https://t.co/qdMKCFXl3Q
1.68150665707806E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 swiggy support not help wit� https://t.co/5GI8S7dyEn
1.68150662469384E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 swiggy support not help wit� https://t.co/osJC2ylnkG
1.68150660084075E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 swiggy support not help wit� https://t.co/ib9a6Rk2Ms
1.68150657785605E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 swiggy support not help wit� https://t.co/RNFJjHGqwb
1.68149461659879E+018,RT @Abhishek99050: @facebook @facebookinsider$$$My name is Abhishek Vatsh. My email id is diwakar.pandey50@yahoo.com$$$Someone hacked my Facebo�
1.68131503862645E+018,RT @abdulmoizmo593: Please help me as I already report LinkedIn two times but no response this is the email abdul.masroor9186@gmail.com I u�
1.68131460328289E+018,Please help me as I already report LinkedIn two times but no response this is the email abdul.masroor9186@gmail.com� https://t.co/ItPkwytvRi
1.68126308448746E+018,@Freecharge $$$Sir my freecharge registered email id rahulbhiyana420@gmail.com Sir mere account temporarily suspended� https://t.co/s8b2kxcrna
1.68125666513036E+018,@Practo Suzzain@hotmail.com is my email id
1.68122327308504E+018,@tvsmotorcompany My contact number is 8127454140$$$And email ID is www.d1811989@gmail.com
1.681222947804E+018,"@Niva_Bupa Hi, my reg. email id is trivenicards@gmail.com"
1.681145437385E+018,@Ribbon_711 This is my personal email address $$$$$$kivotossentry24@gmail.com $$$$$$And you know my discord id and of cours� https://t.co/lPkWyvo7rs
1.68100526134184E+018,@npower_ng please kindly help  my sister and retrieve her ID. Email is: khadijayakubuiyam2211@gmail.com
1.68098143340869E+018,RT @Abhishek99050: @facebook @facebookinsider$$$My name is Abhishek Vatsh. My email id is diwakar.pandey50@yahoo.com$$$Someone hacked my Facebo�
1.68094705202747E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 swiggy support not help wit� https://t.co/ImQB6Yaurh
1.68094700651086E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 swiggy support not help wit� https://t.co/QnVaSobB6C
1.68094689729118E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 swiggy support not help wit� https://t.co/l7yjRB9tnR
1.68094686186201E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 swiggy support not help wit� https://t.co/gIHbv5nALx
1.68094683231734E+018,@Swiggy @Escapeplace__ my order not recivead but showing on delivead why tell me order id 172511456816 swiggy suppo� https://t.co/t2aMueoqdA
1.68094675822494E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 swiggy support not help wit� https://t.co/jjVlROMZWZ
1.68094673305074E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 swiggy support not help wit� https://t.co/7hC0ntOvrC
1.68094670897963E+018,@Swiggy my order not recivead but showing on delivead why tell me order id 172511456816 swiggy support not help wit� https://t.co/sKcy9PhIEN
1.68093921885042E+018,RT @indexinginteger: @Google My gmail account didn't send me a code by sms for login for email id: gopalpc@gmail.com A minimum self-respect�
1.68093605889117E+018,@Google My gmail account didn't send me a code by sms for login for email id: gopalpc@gmail.com A minimum self-resp� https://t.co/azsH8h4jfb
1.68093088047319E+018,@EmiratesSupport I'm trying to send you'll a message but it's not getting delivered. However this is my email id. Skodwani1005@gmail.com
1.6808977460884E+018,@facebook @facebookinsider$$$My name is Abhishek Vatsh. My email id is diwakar.pandey50@yahoo.com$$$Someone hacked my F� https://t.co/6mDqaik79B
1.68089344794179E+018,@TanishqJewelry My number is 9654795548 and email ID is lataagarwal84@gmail.com
1.68087967121327E+018,@npower_ng  please kindly help and retrieve my ID. my Email is: garbaidrisyusuf@gmail.com
1.68084532382309E+018,"Hello team,$$$$$$Regarding transaction id 7776765164, of amount Rs. 2018.00 debited on 10th Jul,23 was out of my knowle� https://t.co/MgQekM1olh"
1.68081739757665E+018,@tatacapital My registered email id is ahmadkamran157@gmail.com and the application number is 230727447463.
1.68079718751997E+018,"My rummy circles rajisters Mobil number 7610399690$$$ My email ID  jangdenk39@gmail.com,$$$User name is.   Nkabc 37$$$Ple� https://t.co/KsZpPMNN7V"
1.68079404588559E+018,@AmazonHelp My contact number is 9430652615$$$and my email ID is abhishek80837@gmail.com$$$Contact me asap
1.68065429373572E+018,RT @Abhishek99050: @facebook$$$My name is Abhishek Vatsh. My email id is diwakar.pandey50@yahoo.com$$$Someone hacked my Facebook account and he�
1.68065221407398E+018,@PizzaHutIN My email id is ssaurabh064@gmail.com....pls reach out to me on email
1.68061152618781E+018,@facebook$$$My name is Abhishek Vatsh. My email id is diwakar.pandey50@yahoo.com$$$Someone hacked my Facebook account a� https://t.co/Bs0Yg3R7Nl
1.68051221559664E+018,"@LukeCoutinho17 Sorry Sir, I'm not able to DM you. $$$$$$My official email ID is drbrahatheshwar@gmail.com"
1.6804581410442E+018,"RT @almaz_gaming: @gmail$$$almazp999@gmail.com this my lost email id , I reset my phone and clear all data , I try to login but password is i�"
